Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Learning Square                  ,N/A,N/A,Gujranwala Town,"A-12 Chhatrasal Stadium Road, Opposite Gujranwala Town Chhatrasal Stadium",Delhi,India,,"Acting & Drama, Arts & Crafts, Model Making, Photography, Pottery, Sculpture Making","
	To create human beings of healthy body and mind is of utmost importance for our future and we are doing just that. Programmes are designed for the childrens' early development of brain and mind. The courses are aimed at opening up the learner's inherent potential and good senses to the fore.",
Amrapaali Kala Peeth                  ,N/A,N/A,Dwarka,"Plot No. A-138 Block - A, Sec- 8, Near Queens Valley School",Delhi,India,,N/A,"
	Amrapaali Kala Peeth is a premier education centre for Arts  that empowers students with creativity and knowledge and pave the way for multi-dimensional growth across various segments of music industry. ",
The Mango Tree Reading Club                  ,N/A,N/A,Sainik Farm,"No. 8, Sainik Farms, Khanpur Close To Select City Walk",Delhi,India,,"Acting & Drama, Adventure Camps, Arts & Crafts, Candle Making, Drawing & Painting, Model Making, Pottery, Sculpture Making, Summer Camps","
	-",
Usha Mangla's Art Academy                  ,N/A,N/A,Rohini,"D-7/179, Sector - 6, Rohini, Near Vishram Chowk",Delhi,India,,"Abacus Training, Personality Development, Speech & Drama, Spell Bee Training, Acting & Drama, Arts & Crafts, Drawing & Painting, Model Making, Photography, Pottery, Sculpture Making","
	Usha Mangla has been working since a long time in the field of art and has been attached with many of the big names and worked with many of the institutions till date. The centre is a leading name in helping the students realize their potential in the domain of Art.",
Shape Up Kids                  ,N/A,N/A,South Extension-ii,"C-51, South Extn I I",Delhi,India,,"Abacus Training, Handwriting, Mental Maths, Personality Development, Speech & Drama, Spell Bee Training","
	An all round activity center for children of various age. Western dance, Kathak , Personality development course, Abacus, Vedic Maths, Music, Aerobics and many more activites are incorporated in our classes.",
Passion The Music And Dance Institute                  ,N/A,N/A,Tilak Nagar,285 Satya Niketan,Delhi,India,,"Bharat Natyam, Creative dance, Folk Dance, Western Dance, Indian Classical Music, Instrumental, Singing, Western Classical Music","
	-",
Brats N Cuties                  ,N/A,N/A,Dwarka,"G-55/56, Street No.5, Palam Extn., Near Sector-7, Dwarka",Delhi,India,,"Abacus Training, Handwriting, Speech & Drama, Spell Bee Training","
	-",
K R Mangalam Juniors                  ,N/A,N/A,Greater Kailash I,"KRM Campus , Opp N 258 , N Block , Greater Kailash 1 OPP N 258",Delhi,India,,"Abacus Training, Communicative English, Personality Development, Speech & Drama, Spell Bee Training","
	Lets start preparing your child for a better future ! We have a wide range of programmes that will help your child to cope better with life and be a well groomed and complete human being.",
Iksana                  ,N/A,N/A,Dwarka,"A-1, Suraj Vihar, Kakrola Dwarka Mor",Delhi,India,,"Abacus Training, Handwriting, Mental Maths, Personality Development, Speech & Drama, Spell Bee Training, Arts & Crafts, Candle Making, Drawing & Painting, Model Making, Pottery, Summer Camps","Iksana is a centre for performing arts which helps the creative potential of the learners, audiences and artists. The programmes are aimed at nurturing creativity and confidence in self-expression, building self-esteem and enhancing the imaginative spirit.",
Harmony Academy Of Music And Dance                  ,N/A,N/A,Janak Puri,"C4 F/ 247, Janak Puri Near Khanna Nursing Home",Delhi,India,,"Bharat Natyam, Creative dance, Folk Dance, Western Dance, Indian Classical Music, Instrumental, Singing, Western Classical Music",Comprehensive learning programme to fill your thirst for Music and Dance.,
Kalasthali                  ,N/A,N/A,Vasant Kunj,"B-5 & 6, 4511 Vasant Kunj Near Kendriya Vidyalaya",Delhi,India,,"Acting & Drama, Arts & Crafts, Drawing & Painting, Model Making, Pottery, Sculpture Making","
	Let you sublime senses come to the fore at the very beautiful Kalasthali. A wide range of programmes in the art and Craft are taught with great expertise and care.",
The Manthan School - Active Evenings                  ,N/A,N/A,Sector 79,"Mahagun Moderne, Plot No. GH - 02, Sector 78",Delhi,India,,"Abacus Training, Spell Bee Training, All Subjects, Arts Group, Bio Technology, Chemistry, Commerce Subjects, Computer Science, IT & Computer Subjects, Physics","
	Specially designed programmes for each students best potential to develop. At Manthan School you can rely on our authentic programmes marked with talent and best care.",
Ten Little Fingers                  ,N/A,N/A,Civil Lines,"G-Block, 34 Alipur Road, Civil Lines",Delhi,India,,N/A,"
	Complete infrastructure, Dedicated teachers",
Kadambari Sangeet Mahavidyalaya                  ,N/A,N/A,Dwarka,"D-996 (near Jai Jawan Gas Agency), Ramphal Chowk , Palam Extn, Sector - 7, Dwarka",Delhi,India,,N/A,"The centre has been imparting a deeper understanding and appreciation of music. Music as a profound human achievement and carrying this legacy in the right manner is our committment. To us music is a cause, it is a commitment. The music we teach helps in self discipline, confidence and a sense of commitment. To some it is a powerful channel to express emotions. For many of our students, music has become a profession or passion that has really taken them around the globe as cultural ambassadors.",
Gymboree Play And Music                  ,N/A,N/A,Greater Kailash I,"Inside Gurudwara Nanaksar, Gurudwara Road, S - Block, Next To Arya Samaj Mandir",Delhi,India,,N/A,"Stretch a child’s rapidly developing body & mind and you begin preparing him/her for life. GYMBOREE is the pioneer and global leader in early childhood development programs for children ages newborn to five. Based at San Francisco USA, for over 35 years Gymboree has been conducting specialized parent-child fun & interactive classes, encouraging a child’s development and helping parents understand it better. Created by child development experts, the Gymboree Learning Program is designed to support the growth and development of the ‘whole child’ – Physical, Social/Emotional & Cognitive. Today the Gymboree Program is enriching lives of children and families in over 35 countries across Africa, Americas, Asia, Australia and Europe.",
B Epic Kids College                  ,N/A,N/A,Najafgarh,"RZ-30, Prem Nagar, Thana Road, Najafgarh Near Natkhat Play School",Delhi,India,,N/A,"
	All round facilities",
Top Commerce Teaching                  ,N/A,N/A,Dpl Coke Oven Colony,"Gamon Bridge, DPL, Durgapur-2",Durgapur,India,,"CA - CPT, CA - IPCC, CMA Foundation, CS - Executive, MS Office, Tally ERP 9, Accounts, Advanced Excel, Business Analytics","
	Our faculties teach the students very carefully. we teach one to one basis. we teaching b.com all subject (hons and pass),CPT( CA entrance)-( all papers),cma / cwa foundation (all papers), CAT exam (computer accounting technician), CS foundation(all papers) and CWA and CA inter papers(new syllabus) and CS executive (taxation-direct and indirect, accounts and cost), and M.com also with a very affordable price. There is special discount available for financially incapable students. we are guaranteed that the teaching students are passed out from all exam with best marks. we have regular class module and some study mat. This is helping students. we also teach some computer courses i.e. tally, Basics,Taxation etc. The magic features of our institute the students have opportunity to earn money(this will be started in few days).",
Ronak Classes                  ,N/A,N/A,City Center,"A-1, MOULANA AZAD SARANI, CITY CENTRE, DURGAPUR-16",Durgapur,India,,"Mathematics, IIT JEE Mains, Medical Entrance Exams","
	Ronak Classes is a reputed tutorial/coaching center based in the city of Durgapur specializing in JEE (Mains & Advanced), ISI, CMI, KVPY, RMO and other Olympiads IIT Foundation (7th, 8th, 9th, 10th).",
J3s Institute                  ,N/A,N/A,Golf Nagar Housing,"136 Kuchkuchia Road, Opp. Durga Temple",Durgapur,India,,"Business English, Corporate Communication, Effective Communication, Spoken English","
	J3S Institute aims at making all its students irrespective of age, class or profession fluent in English through constant practice of speaking English. The institute provides almost a Homely Environment that helps the learners feel free to share or express their views, feelings, opinions, arguments in English quite easily. Basic grammar lessons required for good speech are provided at a regular basis and are explained by Experienced Trainer(s) as well. These not only help a learner speak good English but also Correct English. J3s Institute believes Speaking Fluent English is Easier if it is Correctly Pronounced. So Pronunciation is taught to each and every learner individually through audio & (or) video by the trainer(s). Besides, Body Language and Personality Development of learners are always taken care of as both these play important roles behind Well-presentation of an English Speaker. Last but not the least, the Learner-friendly Study Materials including print outs, audio files or video files provided by the Institute make the trainees feel easy to speak English after only a few classes. Your visit to J3s Institute is awaited, honoured & appreciated.",
Durgapur Gyan Sanchar                  ,N/A,N/A,City Center,UCP-10 Bengal Ambuja,Durgapur,India,,"Biology, Chemistry, Mathematics, Physics, Civil, Business English, Corporate Communication, Effective Communication, Spoken English, Body Language","

		Proven quality in training.

		Technically equipped class room.

		Approachable trainers.

		Student friendly ambience.

		Individual attention for each student.

		Convenient timings.
",
Nim Durgapur                  ,N/A,N/A,City Center,"City Center, Durgapur",Durgapur,India,,"B.Ed Tuition, BBA Tuition, BCA Tuition, English, BBA Subjects, Management Subjects, Beautician Course, Office Administration, Retail Management, B.Ed, BBA, BCA, MBA","National Institute of Management (Durgapur) is established with the spiritual support of Pundit Debu Choudhury former Dean of Delhi University. Under act 1961 of West Bengal Govt. The Institute is certified by ISO 9001-2008. We are offering comprehensive programmes in MBA, BBA, BCA, Hotel Management, BA, BSc, BCom, MA, MSc, MCom, Travel & Tourism Mgmt., Hospital Management, B Ed, D Ed, Nursing, ITI courses.",
Appleware                  ,N/A,N/A,Bidhannagar,"A1/9, S S B Sarani, Near Mahalaxmi Park Bus Stop, Beside Main Road",Durgapur,India,,"Abacus Training, All Subjects, Computer, Mental Maths, Basic Computer, BCA Subjects, C, C++, Computer for official job, Corporate Communication, Effective Communication, Spoken English, Art & Craft Designing, Drawing & Painting","
	Appleware Computer Academy an autonomous institution running under a registered society. Since long we are providing various training programms on IT and Soft Skills among school, college students as well as among Industry professional to fulfill their dream to gain high quality knowledge in that sector. Appleware Computer Academy is an authorized vocational training provider under DGET, Ministry of Labour and Employment, Govt of India. We provide training on IT and Soft skill sector with complete free of cost with post training placement support for successful students. ",
Xcellaskills                  ,N/A,N/A,City Center,"B33 Abanindra Bithi, City Center, Durgapur, West Bengal 713216",Durgapur,India,,"Computer Science, English, IT & Computer Subjects, Bank Clerical, Bank PO, MAT, Railways Exams, BCA Subjects, C, C++, Data Structures, MCA Subjects, MS Office, Business English, Spoken English","About Us
Xcella Skills Foundation is a professionally managed non-profit organization (operated by a non-profit trust body) engaged in imparting training to develop job related  skill sets of under graduate and post graduate students to enhance their employability quotient. We are one of the premier and  trusted skill development organization in Eastern India.
Our Vission
Xcella Skills Foundation was created with vision of creating future leaders in workplace and in society. We are dedicatedly focused to provide best quality training to our students at a very low cost. Our vision is to create skilled human resource for future India by acting as a linkage between various industries and unemployed young generation.  

Our Mission
Our mission is to train younger generation of India to make them employable. There is a big deficiency of appropriately skilled human resource  across various sectors of industries, which is emerging as a significant and challenge to India's economic growth. We have mission to bridge this gap by imparting quality education and training to unemployed youths to make them future ready .",
Flexonlabs                  ,N/A,N/A,Bidhannagar,"A/27 Armstrong Avenue, Bidhannagar, Durgapur-12. Near Pump House Bus Stop",Durgapur,India,,"IT & Computer Subjects, Computer, Spoken English, .Net, C, C++, C# (C Sharp), HTML Training, Java and J2EE, Java Script, Joomla Training, Magento Training, PHP and MySQL, Web Development, Wordpress Training","
	• Qualified faculties from reputed institutions

	• Strong infrastructure

	• Calm environment of learning 

	• Individual attention

	• Industry interaction facility",
Sraac Animation                  ,N/A,N/A,City Center,"MNAV-1 Bengal Ambuja, City Centre,",Durgapur,India,,"3D Animation, 3D Max / Maya, 3D Printing, Graphic Designing, Multimedia, Video Editing, Film Making, Model Making","
	When you think of a career in animation technology, only brand you can believe in is Sraac Animation. This is an organization famous for developing career in animation technology. With a great infrastructure, experienced and specialized faculty for providing the best quality training is available at our academy. Among varied specialities, OJT is one of the main specialities of ours.",
Genext Education                  ,N/A,N/A,City Center,"CA-6, Ambedkar Sarani, Near Bengal Ambuja",Durgapur,India,,"Biology, Chemistry, Mathematics, Olympiad Exam Preparation, KVPY Exam, Robotics, Bio Technology","
	GeNext’s faculty is made up of scholars in the field of education, all of whom are committed to teaching. The faculty provide the essence of the learning experience at the institute. All of them have one vision in mind to impart quality education and be a leader in the field of education. We provide valuable information regarding various premium institutes.",
Smu Durgapur                  ,N/A,N/A,City Center,"3/7, Central Park, Doctor's Colony, City Centre",Durgapur,India,,"B.Com Tuition, B.Sc Tuition, BA Tuition, BCA Tuition","
	SMU Durgapur is a leading provider of professional Distance learning Programs in India such as MBA, MCA, BCA, BBA and others. A winner of several awards including ‘student’s most preferred Distance education university’, SMUDE has helped lakhs of working professionals from leading corporates such as TCS, Infosys, HCL, Airtel, to name a few, to realise their career dreams through conveniently delivered high quality Degree Programs that accelerate their career growth with a professional edge.",
Time Durgapur                  ,N/A,N/A,City Center,"3/3,  Doctor's Colony, City Centre",Durgapur,India,,"Bank Clerical, MBA Entrance, Law Entrance, SSC Exams","
	TIME Durgapur is India's leading test-prep institute with a pan-India presence and is helping to build a few hundred thousand careers along the way. The company is constantly diversifying & entering into new areas. The key drivers of this success are TIME 's commitment to students, its pan-India presence, its highly committed team of R&D professionals and its well-researched study material and unique pedagogy.",
Brainware Durgapur                  ,N/A,N/A,City Center,"Near City Club, Opposite No. 2, Doctor's Colony, City Centre",Durgapur,India,,"Hardware Training, Multimedia, Networking, Web Designing","
	Brainware Durgapur has always been associated with providing quality job-oriented programmes to the youth of West Bengal at extremely affordable rates and has grown from strength to strength. ",
Tally Academy Durgapur                  ,N/A,N/A,City Center,"C-8, Central Park, 2nd Street, Doctor's Colony, City Centre",Durgapur,India,,"SAP Training, Tally ERP 9","
	A pioneering company, Tally Durgapur was the first to introduce codeless software, a natural language interface, path-breaking remote functionality and other unique capabilities. It was the first to launch free service and breakaway commercial terms including free upgrades and no charge per seat to transform the ownership experience. Its strong principle right from the early years to reach customers through a dedicated partner network has resulted in a robust partner system.",
Brainiac                  ,N/A,N/A,City Center,"3/C-14, Central Park, City Centre",Durgapur,India,,"Java and J2EE, Web Development","
	Brainiac is a team of enthusiastic and skilled professionals from around the globe specializing in web designing, content creation, e-commerce site development, site optimization, domain registration and social media marketing. ",
Epitome Durgapur                  ,N/A,N/A,City Center,"3/20, Maxmuller Path, Non Company, City Centre",Durgapur,India,,Management Subjects,"Epitome Durgapur has pioneered with years of vast experience in Professional and Vocational courses like Quality Control Engineering, Fire & Safety Management, Health & Safety Management, Embedded systems & Robotic Engineering in short term, long term and modular with placement facilities. We maintain a well-equipped class rooms with projector and air condition and Hygienic infrastructure in all the branches across the country. We have a strong placement division to cater to the job requirements of the youth.",
Iifa Durgapur                  ,N/A,N/A,Dcl Colony,"C-16, Dr.'s Colony",Durgapur,India,,"Presentation Skills, Public Speaking, Telephonic Skills","
	IIFA Durgapur provides students an opportunity to enter the world of customer service by being trained in this field. With proper Trainers and appropriate study methods, people joining the Institute are groomed in such a manner that they can receive good job opportunities.  ",
Et&t-tcil, Computer Education & Training                  ,N/A,N/A,City Center,"2/4, Central Park, Doctor's Colony, City Centre",Durgapur,India,,"Stock & Share Trading, .Net, 3D Animation, 3D Max / Maya, 3D Printing, AJAX Training, Android Training, AutoCAD, Basic Computer, C, C++, Cloud Computing, Data Structures, DTP, Java and J2EE, Microsoft Certification, Oracle Training, PHP and MySQL, Python Programming, Software Testing, Tally ERP 9, U... More [+]","
	ET&T-TCIL Computer Education and Training Institute provides students with the opportunity to study a wide variety of Courses in Computers in order to gain a proper job.  "
Vivekananda Computer Centre                  ,N/A,N/A,City Center,"3/12, Central Park, Doctor's Colony, City Center",Durgapur,India,,".Net, C, C++, Java and J2EE","
	Your way to success is we. At Vivekananda Computer Centre we provide the best coaching on varied technical subjects. We provide a kind of education that shall be your possession for the life time. Education is what remains after one has forgotten, what one has learned in school. The greater part of our misery or unhappiness is the lack of knowledge. To cover up the lack is creating happiness.",
Desms                  ,N/A,N/A,City Center,"Shantideep Complex, Satyajit Roy Sarani, City Center",Durgapur,India,,"All Subjects, Arts Group, Business Maths, Business Organisation, Business Studies, Chemistry, Commerce Subjects, Costing, IT & Computer Subjects, Mathematics, Physics, Statistics, Accountancy, Auditing, B.Com Tuition, B.Ed Tuition, B.Sc Tuition, BA Tuition, Banking & Finance, BBA Tuition, BCA Tuitio... More [+]","Durgapur Educational Society of Management & Science is imparting specialized training to students for several courses in core Management, Technical and General streams of education. It is also working as a finishing school by imparting training for different entrance examinations. Job oriented courses with cutting age technology are also in vogue.",
Gurumantra Academy                  ,N/A,N/A,City Center,"Bajaj Building-2nd Floor, Subhash Pally, Benachity, Durgapur - 713213",Durgapur,India,,"Bank PO, IBPS, RBI Exam, SBI Exam, SSC Exams","
	Over the years Gurumantra Academy has helped many students like you realize their goals of a successful career in government sector. The success of our students is inspiring and so is their faith in Gurumantra Academy. It is this faith that acts as a catalyst for our emergence as the continuously growing brand in the field of competitive exams. ",
Jajba                  ,N/A,N/A,City Center,"2/19, Nandalal Bithi",Durgapur,India,,"Defence Exams, Police Department Exam","
	Jajba Sena Bharti Training Centre was established with the mission of building ou youths for the security of our country. It is run and managed by Jajba Educational and Welfare mission. We instill strong values and discipline to bring out the potential of the young spirit.",
Pathfinder Purulia                  ,N/A,N/A,Rajbandh,"Ground Floor, Kalyani Smriti Bhawan, Near Zilla School More,  Dulmi Nadiha, Purulia",Durgapur,India,,"All Subjects, AIPMT, IIT JEE Mains, MAT, SAT, WBJEE","Pathfinder Purulia inspires and leads its employees through an environment of professionalism, trust, mutual respect and base our decisions on facts. We manage the brand and the funds entrusted to us by the owner and provide highest return to the group. We achieve sustainable results and mutual benefits with our partners through a professional and seamless execution. School level coaching and competitive examination preparation are our area of expertise. With Pathfinder Purulia, parents need not worry about their children as the teachers and the Institute itself acts as a parent and helps the child achieve success from a small age.",
Pathfinder Bolpur                  ,N/A,N/A,Kajora,"Sriniketan Road, Mudi Market, Opposite Bolpur High School, Bolpur",Durgapur,India,,"All Subjects, AIPMT, IIT JEE Mains, MAT, SAT, WBJEE","Pathfinder Bolpur will help them to achieve rewarding professional careers such that they make a firm imprint as truly global Indians. AIPMT, IIT JEE Preparation, MAT, SAT, WBJEE are some of our programmes. We know our students intimately and achieve their loyalty by exceeding their expectation. We inspire and lead our employees through an environment of professionalism, trust, mutual respect and base our decisions on facts. We manage the brand and the funds entrusted to us by the owner and provide highest return to the group.",
Iihe Durgapur                  ,N/A,N/A,Muchipara,"Durgapur, Muchipara, Ambagan, Near I. T. I.",Durgapur,India,,"Hardware Training, Networking","
	IIHE Durgapur has designed a course which is all is available to all and is within the range of the people who have average financial background to provide opportunity to get involved in this huge emerging market. ",
Online Tutoring Hub                  ,N/A,N/A,City Center,"City Center, Durgapur",Durgapur,India,,"Chemistry, English, IT & Computer Subjects, Mathematics, IIT JEE Mains, GMAT, GRE, SAT, BBA Subjects, Management Subjects, MBA Entrance, Auto CAD, Computer, IT","
	Specialized educational guidance at your home

	Time saving for both the student and parent

	Best tutors from all around the world

	Current awareness on research

	Right scientific guidance

	Regular test

	Homework help and exam preparation

	Helps in assignments

	Best resource at cost effective rate

	All lessons are recorded and can be viewed any time

	Printable notes provided",
It Source Technologies                  ,N/A,N/A,City Center,"C- 13, Ramkinkar Bej Sarani, City Center",Durgapur,India,,"IT & Computer Subjects, IT, Computer for official job, Hardware Training, Microsoft Certification, School level computer, Computer Hardware, Software Engineering","
	ITSource Technologies in its long years of operation has successfully managed to position itself as the Solution & Service provider of the IT industry as an IMS (Infrastructure Management Service) Company, with a team of over 2500+ talented enthusiastic & committed people. We always position ourselves as a true IT partner rather than as a complete IT vendor. This is possible only because we view the marketplace from customers angle, design a solution as per customers requirements, select the products which are leaders in the industry and known for standards and finally integrate them in the network.",
Smart Tuition (the Mentor)                  ,N/A,N/A,A-zone,"Rajendra Bhawan, Rammohan Avenue, A-Zone, Durgapur- 713204",Durgapur,India,,"All Subjects, Biology, English, EVS, Mathematics, Chemistry, Physics, Bengali, Hindi, Sanskrit",All our staff members are fully qualified teachers with more then 20 years of teaching experience and are currently working in the renowned schools system. This ensures that all materials provided in classroom are relevant and meets all the Board of Studies requirements and outcomes.,
Schoolpage Tutorials                  ,N/A,N/A,Ajit Nagar,Faridabad 121001,Faridabad,India,,"Chemistry, English, Mathematics, Physics, IELTS, Spoken English, TOEFL, French, German, Hindi, Punjabi","
	School Page is the outcome of a long quest to combine the latest in pedagogy, through its unique e-Tutoring (STS) methodology, with the best in technology, which makes it available to students from all over the world. While there are large numbers of great teachers available throughout the world, great teaching and great tutoring are very different in many ways and require very different approaches. ",
Vectors Academy                  ,N/A,N/A,Ballabhgarh,"SCF-77, 2nd Floor, Above More Departmental Store, Near ICICI Bank, Sector 49, Sainik Colony, Faridabad, 121001",Faridabad,India,,"Civil, Mechanical, Mathematics, Electronics, Computer, Physics, Biology, Chemistry, IIT JEE Advanced, AIEEE, IIT JEE Mains, Zoology, AIPMT, Medical Entrance Exams","
	A premier institute for IIT JEE and MEDICAL preparation. It is the institute run by IITians. Founder is Prashant Shreshtha who is an IIT alumni who has B.Tech degree from IIT and has 8 years of experience. Just opened the institute in Faridabad,Sainik Colony.",
Asoe - A State Of Education                  ,N/A,N/A,Faridabad City,"182, Hbc, Sector 10, Faridabad",Faridabad,India,,"Civil, Computer, Electrical, Electronics, IT, Mathematics, Mechanical","A STATE OF EDUCATION was established in year 2014 under the aegis of “ASOE Tutorials” to serve the society with up skilled education and transforming students into technocrats, managers and above all a disciplined human being. Through the continuous improvements, we have also understood the true needs of the students to make them eligible for future aspects. ASOE is a comprehensive institute to facilitate and promote education in emerging areas of professional teaching with focus on new frontiers of science, technology, engineering, management, administration, leading to evolution of enlightened scholars. We have been actively involved with social causes since our inception and have drawn appreciation from one and all for the work in various social paradigms.",
International Institute Of English Language                  ,N/A,N/A,Faridabad Nit,"5M/116, Cafe Coffee Day, Opposite K.L. Mehta Dayanad College, N.I.T. Faridabad",Faridabad,India,,"Business English, Corporate Communication, Effective Communication, Public Speaking, Spoken English","
	International Institute of English Language helps to learn English and personality so that they can achieve growth in their professional world.",
Educare                  ,N/A,N/A,Jawahar Colony Faridabad,"Educare Just Opposite To Chandani Garments,
Jawahar Colony, Faridabad, 121005",Faridabad,India,,"Algebra, Mathematics, Physics","
	Educare welcomes students who are prepared to interface their experience and diverse backgrounds with our high-end educational programmes.",
Case Extraminds Edusocial                  ,N/A,N/A,Badshahpur,"Charmwood Plaza, Charmwood Village
Surajkund, Badshahpur, Faridabad, 121009",Faridabad,India,,"Accountancy, Biology, Chemistry, Economics, Physics, Mathematics, Social Studies","
	Case Extraminds Edusocial Ltd has come up with top-notch educational DVDs for students from VII to XII standard. The video lectures cover new CBSE syllabus for the academic session (2015-2016) and are inclusive of textbook lessons, solved examples, notes, labeled diagrams and animated experiments.",
The Winner Educational Institute (an Authorized Study Centre Of All India Computer Saksharta Mission)                  ,N/A,N/A,Ballabhgarh,"Tigaon Road, Near Bhagat Singh Para Med Institute, Ballabgarh, Faridabad",Faridabad,India,,"Advanced Excel, Basic Computer, Computer for official job, MS Office, Tally ERP 9","Tigaon Road, Near Bhagat Singh Para Med Institute, Ballabgarh, Faridabad",
Study Hub                  ,N/A,N/A,New Industrial Township,"Shop No 67
Nit 5
Faridabad",Faridabad,India,,"Accountancy, Business Studies, Commerce Subjects, Economics","
	As an institute Study Hub is located in new industrial township, Faridabad and we provide tuitions classes from 6th to 10th all subjects and 11th 12th accountancy and commerce subjects.",
Haryana Kickboxing Association                  ,N/A,N/A,Faridabad City,"Govind International School, Sector 46, Faridabad",Faridabad,India,,Boxing,"
	Haryana Kickboxing Association works with the prime objective of promoting Kickboxing as a main sport in the state of Haryana. We offer intensive practice sessions in order to help our students excel in their learning. We offer intensive training sessions that are conducted by our certified instructors. Our self defense classes are designed to suit ladies or anyone who feel overwhelmed in traditional martial arts.",
Escort Swimming Pool                  ,N/A,N/A,Sector 12,"Sports Complex, Court Road, Faridabad Sector 12, Faridabad",Faridabad,India,,Swimming,"
	Escort Swimming Pool is a famous institute offering swimming classes for students of all age groups. We provide specialized solutions based on the needs of the students. We make sure to impart the correct knowledge in our students so that they can at least take up the swimming as an exercise.",
Sai Sanskar                  ,N/A,N/A,Faridabad City,"Sai Vatika, A-93, Ashoka Enclave- I I, Sector 37 Faridabad",Faridabad,India,,"Basic Computer, Creative dance, Bollywood, Western Dance, Guitar, Instrumental, Modern Songs, Piano, Western Classical Music","
	Sai Sanskar is an educational institute offering kids with a training experience of international level. Our innovative training methodologies, joyous ambiance not only delights but also energizes kids. Our world class infrastructure helps kids to unleash their creativity and innate skills in a free and spirited way. We keep kids engrossed by letting them enjoy their learning and playing through various interesting and exciting themes. We believe in encouraging students to do significant things through fun filled activities, keeping in mind that every student is special and unique. It is our goal to impart quality of education, which is more than imparting knowledge.",
Sincere Kids Academy                  ,N/A,N/A,Sector 7,"No. 2328, Sector 7 A, Housing Board Colony, Faridabad",Faridabad,India,,Basic Computer,"
	Sincere Kids Academy is a reputed academy offering intensive coaching service in Computer programs. Our tutoring approach is not limited to a single methodology, but We select the methodology or the right combination of methodologies that are right for a child's needs. We involve several modernized teaching methods which makes the class more interactive and interesting for the students.",
Msd Institute                  ,N/A,N/A,Faridabad City,"Ashoka Enclave Main, Sarai Khwaja Near Kanishka Towers, Faridabad",Faridabad,India,,Basic Computer,"
	MSD Institute is providing students of all age groups an excellent opportunity to polish and brush up their English communication skills through our English speaking and personality development programs. Apart from this we also conduct classes in a wide range of Indian dance forms. We involve different new and innovative methods of teaching so that the students are fully involved the the learning process.",
Vrinda Institute Of Cultural Arts                  ,N/A,N/A,Sector 49,"H.no-3983, Block- K, Mpart- I I, Sainik Colony, Near Dav Public School, Sector 49, Faridabad",Faridabad,India,,"Basic Computer, Creative dance, Folk Dance, Bollywood, Odissi, Flute, Instrumental, Piano, Singing, Tabla","
	Vrinda Institute of Cultural Arts is a well established and dedicated cultural training institute. The institute was founded with the sole purpose of offering quality training services for art lovers and provide them with long term certificates and degrees. We conduct classes in small batches with four students per batch. Our primary objective is to offer quality training at an affordable cost.",
The Learning Club                  ,N/A,N/A,Sector 29,"1371, Sec-29 Faridabad Near Holy Child Public School, Faridabad",Faridabad,India,,"Basic Computer, Creative dance, Folk Dance, Bollywood, Odissi, Western Dance, Arts & Crafts, Candle Making, Cooking & Baking, Drawing & Painting","
	The Learning Club serves as a one stop training center for kids as well as adults. At The Learning Club the atmosphere is fun and informal. Our training approach is is simple, modern and imaginative. We conduct classes for all age groups and has designed various flexi modules to make performing arts accessible to a larger audience.",
Bnk Art Craft                  ,N/A,N/A,Sector 16,"1876, Sector 16, Faridabad",Faridabad,India,,"Cooking & Baking, Drawing & Painting","
	BNK Art Craft offers a variety of courses such as Art and Craft classes, Cooking and Baking classes, candle making, chocolate making. Our courses are available both for children as well as adults. We generally conduct group learning sessions but on the special requirements of the students we also conduct individual classes. For each and every course the required materials are provided by us.",
Colors N Creations                  ,N/A,N/A,Old Faridabad,"Sears 605, Omaxe Heights, Sector 86, Faridabad",Faridabad,India,,"Western Dance, Arts & Crafts","
	Colors N Creations is a creative educational institute offering individualized lessons for Art and Craft classes. Apart from this we also offer classes in several dance forms such as Western Dance, contemporary, freestyle, hip hop, jazz and many more. We prefer offering private one to one sessions as through this the individualized requirement of the students are well attended.",
Kala Safari                  ,N/A,N/A,Faridabad City,"Scf -140, Basement, Sec- 17 Huda Mkt., Below Muthoot Finance",Faridabad,India,,Arts & Crafts,Attention to each students progress.,
Tuition Centre                  ,N/A,N/A,Old Faridabad,NIT 3 Faridabad Police Station,Faridabad,India,,Arts & Crafts,"
	Art and Craft Classes designed develop your skills and fill your world with pleasure !",
Lil Einsteins Play School                  ,N/A,N/A,Faridabad City,"SCF 857, Sector 17, Faridabad In Huda Market",Faridabad,India,,Arts & Crafts,Attention to each students welfare.,
Kreative Tantra                  ,N/A,N/A,Faridabad City,"Plot No. 735, Sector 10, Near 7 & 10 Chowk",Faridabad,India,,"Instrumental, Western Dance, Arts & Crafts",Effective teaching methods and feedback to Guardian.,
Dance Zone Academy                  ,N/A,N/A,Greenfields,"The Play School, Green Field Colony",Faridabad,India,,"Instrumental, Arts & Crafts",Attention to each students welfare.,
Images Modern Art Studio                  ,N/A,N/A,Sainik Colony,"B - 608, Sector 49 Sainik Colony",Faridabad,India,,"Arts & Crafts, Drawing & Painting",Comprehensive learning programme,
Kreations                  ,N/A,N/A,Old Faridabad,"Omaxe Heights, Near Sai Mandir",Faridabad,India,,Arts & Crafts,Learn from the experts,
