Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Apex Star Institute                  ,N/A,N/A,Vishnu Garden,F-194 Vishnu Garden New Delhi 110018,Delhi,110064,India,,"Zoology, Statistics, Sociology, Psychology, Political Science, Physiology, Physics, Philosophy, Mathematics, Logic, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, Fashion Study, EVS, English, Education, Economics, Costing, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, Anthropology, Accountancy","Manjeet Singh (M.com)
Sarabjeet Singh (Msc Mathematics , B. Ed)"
Mentoe- Mentee                  ,N/A,N/A,Rohini,E4/108 Rohini Sector 7 Delhi,Delhi,122017,India,,"Abacus Training, All Subjects, Olympiad Exam Preparation, Communicative English, English, EVS, Language, Mathematics, Special Education, Spell Bee Training, NSTSE, Arts Group, Business Studies, Education, Fashion Study, Food & Nutrition, Logic, Zoology, PG Diploma, Body Language, Business Etiquette, Dressing Codes, Group Discussion, Interview Skills, Life Coaching, Negotiation Skills, Personality Development, Presentation Skills, Public Speaking, Resume Writing, Selling Skills, Soft Skills, Telephonic Skills, Spoken English, Corporate Communication, Effective Communication, IELTS, TOEFL, ACT Exam, FMS, GMAT, GRE, NBDE, NCLEX, OET, PTE, SAT, Study in Australia, Study in Canada, Study in China, Study in Dubai, Study in Europe, Study in France, Study in Germany, Study in Ireland, Study in New Zealand, Study in Norway, Study in Singapore, Study in Switzerland, Study in UK, Study in USA, USMLE, CET, CMAT, GATE Exam, GPAT, IBSAT, MAT, NET, NIFT/NID/CEED/FDDI, NMAT, PSAT, SET, SNAP, TANCET, XAT",Experienced Faculties.
Aroras Classes                  ,N/A,N/A,Shahdara,G. Floor 4/2896 A Street No 15 Bhola Nath Nagar Shahdra Delhi 110032,Delhi,110063,India,,"Zoology, Statistics, Sociology, Social Studies, School level computer, Psychology, Political Science, Physiology, Physics, Philosophy, Mathematics, Logic, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, Fashion Study, EVS, English, Education, Economics, Costing, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, Anthropology, Accountancy","Ankur Ahuja,
Arvind Arora"
Swastika Classes                  ,N/A,N/A,Sadiq Nagar,"19 , ANCHAL PLAY SCHOOL , DDA FLATS , NEW DELHI - 110030",Delhi,110044,India,https://www.myprivatetutor.com/userfiles/centers/center1442566350.jpg,"All Subjects, Biology, Chemistry, Mathematics, Physics, Science, Statistics, AIEEE, AIPMT, IIT JEE, Medical Entrance Exams",CLASSROOM TEACHING. GURUKUL LIKE ENVIRONMENT. SUCCESS ORIENTED PROGRAMME. TIPS AND TRICKS. EASY AND CONVENIENT METHOD.
Granth Study Circle                  ,N/A,N/A,Vasant Vihar,"GRANTH STUDY CIRCLE, VASANT GAON, VASANT VIHAR, NEW DELHI-110057",Delhi,110092,India,,"Zoology, Statistics, Sociology, Social Studies, School level computer, Psychology, Political Science, Physiology, Physics, Philosophy, Mathematics, Logic, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, Fashion Study, EVS, English, Education, Economics, Costing, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, Anthropology, Accountancy",rohit kumar
Om Educational Foundation                  ,N/A,N/A,Hari Nagar,"W Z - 458 M. S . Block Hari Nagar, Near Dms Colony Gali No. 4, Clock Tower. Pincode: 110064",Delhi,110089,India,https://www.myprivatetutor.com/userfiles/centers/center1442566283.jpg,"Science, Physics, Mathematics, Language, History, Hindi, Geography, EVS, English, Computer, Chemistry, Biology, All Subjects, Zoology, Social Studies, School level computer, Economics, Commerce Subjects, Accountancy, Statistics, Sociology, Psychology, Political Science, Physiology, Philosophy, Logic, IT & Computer Subjects, Food & Nutrition, Fashion Study, Education, Costing, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Anthropology, IIT JEE, UPSC Exam, SSC Exams, School Service Commission, Railways Exam (RRB), PG Medical / AIPG, MDS, CLAT (Law Entrance), CAT (MBA Entrance), Insurance Exams (LIC & GIC), IES, PSU, UGC, IAS Preparation, GATE Exam, Defence / NDA, Bank Clerical, Public Administration, MicroBiology, Mass communication, IT, Indirect Tax, Financial Management, Electronics, Direct Tax, Computer Science, Bio Chemistry, Bengali, Auditing, Management Subjects, BBA Subjects, Web Designing, Web Development, Sun Certification, SAP Training, Python Programming, Programming Language, PHP and MySQL, Oracle Training, MS Office, Android Training, Microsoft Certification, MCA Subjects, Java and J2EE, Hardware Training, .Net, Digital Marketing, DBMS & RDBMS, Computer for official job, Cloud Computing, Cisco certification, C, C++, Big Data & Hadoop, BCA Subjects, Basic Computer, Advanced Excel, Tally ERP 9, Production, Mechanical, Instrumentation, Electrical, Drawing, Civil, Chemical, Auto CAD, Aeronautical, TOEFL, Spoken English, IELTS, Effective Communication, Corporate Communication","Good and trained faculties are available.

Miss Ekta Arora : Buisness & Ecomics, Sociology, and financial management, Costing Index,

Mr. R.N Mathematics, Accounts,

Md. Adil  Maths  and Science upto Xth standard spoken classes."
Young Scientist                  ,N/A,N/A,Palam Vihar,"Sec- 23 Palam Vihar, Near Palam, Vyapar Kendra",Delhi,110032,India,,"Zoology, Urdu, Telugu, Tamil, Statistics, Spoken English, Spanish, Sociology, Social Studies, Tailoring & Knitting, Sculpture Making, School level computer, Sanskrit, Russian, Public Speaking, Public Administration, Psychology, Production, Pottery, Portuguese, Political Science, Physiology, Physics, IIT JEE, Photography, Philosophy, Other Hobbies, MicroBiology, Mechanical, Mathematics, Mass communication, Marathi, Mandarin, Malayalam, Magic, Logic, Kannada, Jewellery Design, Japanese, Italian, IT & Computer Subjects, IT, Instrumentation, Indirect Tax, History, Hindi, Gujarati, German, Geography, French, Food & Nutrition, Financial Management, Fashion Study, Fashion Designing, EVS, English, Electronics, Electrical, Effective Communication, Education, Economics, Drawing & Painting, Drawing, Direct Tax, Costing, Corporate Communication, Cooking & Baking, Computer Science, Computer, Commerce Subjects, Civil, Chinese, Chemistry, Chemical, Candle Making, Handwriting, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bio Chemistry, Bengali, Auto CAD, Auditing, Assamese, Art & Craft Designing, Arabic, Anthropology, Aeronautical, Acting & Drama, Accountancy","DEEPAK AGRAWAL (M.SC ELECTRONICS & TELECOM),
KHUSHBOO NEWTIA (GOLD MEDALIST)
7 years experience in teaching chemistry, maths upto class X -Physics,chemistry Class XI-XII -Electronics B.tech Physics Subject Expert. Knows both theoretical and practical concepts of physics and able to match it to real world Strong interpersonal as well as organizational skills"
Chetna Tutorials                  ,N/A,N/A,Paschim Vihar,"G H -3, Paschim Vihar, Delhi-110063",Delhi,110025,India,,"Zoology, Western Dance, UPSC Exam, Statistics, SSC Exams, Sociology, Social Studies, School Service Commission, School level computer, Salsa, Railways Exam (RRB), Psychology, Political Science, Physiology, Physics, IIT JEE, Philosophy, PG Medical / AIPG, MDS, CLAT (Law Entrance), Odissi, Modern Bollywood Dance, CAT (MBA Entrance), Mathematics, Logic, Insurance Exams (LIC & GIC), Kathak, IT & Computer Subjects, IES, PSU, UGC, IAS Preparation, History, Hindi, Geography, GATE Exam, Food & Nutrition, Folk Dance, Fashion Study, EVS, English, Education, Economics, Defence / NDA, Creative dance, Costing, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bharat Natyam, Bengali, Bank Clerical, Anthropology, Accountancy",All faculties are specialist and experts in all subjects and topics. Experienced Engineers and MBBS staff  available.
Indias Career Institute                  ,N/A,N/A,Badarpur,"Indias Career Institute
E-10,main Tajpur Road,mohan Baba Nagar ,badarpur , New Delhi -110044",Delhi,110053,India,,"Science, Physics, Mathematics, Language, History, Hindi, Geography, EVS, English, Computer, Chemistry, Biology, All Subjects, Zoology, Social Studies, School level computer, Economics, Commerce Subjects, Bengali, Accountancy, Statistics, Sociology, Psychology, Political Science, Physiology, Philosophy, Logic, IT & Computer Subjects, Food & Nutrition, Fashion Study, Education, Costing, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Anthropology, IIT JEE, Medical Entrance Exams, UPSC Exam, SSC Exams, School Service Commission, Railways Exam (RRB), PG Medical / AIPG, MDS, CLAT (Law Entrance), Insurance Exams (LIC & GIC), IES, PSU, UGC, IAS Preparation, GATE Exam, Defence / NDA, Bank Clerical, Public Administration, MicroBiology, Mass communication, IT, Indirect Tax, Financial Management, Electronics, Direct Tax, Computer Science, Bio Chemistry, Auditing, TOEFL, SAT, IELTS, GRE, GMAT, Taxation, Strategic Financial Management, Management Accounting and Financial Analysis, Law, Ethics and Communication, CA - IPCC, Information Technology and Strategic Management, Information Systems Control and Audit, Indirect Tax Laws, Financial Reporting, Direct Tax Laws, CA - CPT, Cost Accounting and Financial Management, CS - Foundation, Company and Allied Laws, CMA-CPA-ACCA-CIMA, Auditing and Assurance, Advanced Management Accounting, Advanced Auditing, Accounts, CAT (MBA Entrance), Management Subjects, BBA Subjects, Web Designing, Web Development, Sun Certification, Software Tools and Applications, Digital Marketing, Programming Language, Android Training, MS Office, Microsoft Certification, MCA Subjects, Hardware Training, Graphics & Multimedia, Games Development, DBMS & RDBMS, Computer for official job, Cisco certification, BCA Subjects, Basic Computer, AutoCAD, 3D Max / Maya, Tally ERP 9, Production, Mechanical, Instrumentation, Electrical, Drawing, Civil, Chemical, Auto CAD, Aeronautical, Spoken English, Urdu, Telugu, Tamil, Spanish, Sanskrit, Russian, Portuguese, Marathi, Mandarin, Malayalam, Kannada, Japanese, Italian, Gujarati, German, French, Chinese, Assamese, Arabic, Six Sigma Training, Stock & Share Trading, SAP Training, Public Speaking, Project Management, Presentation Skills, PMP Certification, Personality Development, Life Coaching, Leadership Skills, Journalism/Writing, Investment Training, Insurance Training, HR/Personnel, Healthcare Management, Forex Trading, Customer Service, Book Keeping, Tax Laws, Jurisprudence, Criminal Laws, Contract Act Laws, Company Laws, Civil Laws, Administrative Laws, Yoga & Meditation, Yoga, Tennis, Table Tennis, Skating, Reiki, Kung Fu, Karate, Judo, Hypnotherapy, Golf, Football, Cricket, Chess, Boxing, Basketball, Ayurveda, Aerobics, Western Classical Music, Violin, Tabla, Sitar, Rabindra Sangeet, Piano, Najrul Geeti, Modern Songs, Keyboard, Instrumental, Indian Classical Music, Guitar, Flute, Drums, Western Dance, Salsa, Odissi, Modern Bollywood Dance, Kathak, Folk Dance, Creative dance, Bharat Natyam, Aviation, Tailoring & Knitting, Sculpture Making, Pottery, Photography, Other Hobbies, Magic, Jewellery Design, Fashion Designing, Drawing & Painting, Cooking & Baking, Candle Making, Handwriting, Art & Craft Designing, Acting & Drama","ravi pandey(math)
mr. shubash(math)
mr. pritam(chemistry)
mr. amarjeet jha(physics)
mr. prakash sharma(math)
mr. jatin (accounts)
mr.pramod(math, science)"
Arun Pratap Classes                  ,N/A,N/A,Ber Sarai,"House No 46, Room No 16 Ber Sarai Opp Old JNU Campus New Delhi",Delhi,110028,India,,"All Subjects, Zoology, Social Studies, School level computer, Physics, Mathematics, History, Hindi, Geography, EVS, English, Economics, Commerce Subjects, Chemistry, Biology, Bengali, Accountancy",done MTECH in electronics engineering
Radiance Academy                  ,N/A,N/A,Rohini,"Rohini , Sector -11, Delhi",Delhi,110006,India,,"Zoology, Statistics, Sociology, Social Studies, Science, School level computer, Psychology, Political Science, Physiology, Physics, Philosophy, Mathematics, Logic, Language, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, Fashion Study, EVS, English, Education, Economics, Costing, Computer, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, Anthropology, All Subjects, Accountancy",Good atmospheric stucture
San Coaching And Computer Institute                  ,N/A,N/A,Shahdara,"1/3259 - D, Main Mandoli Road Ramnagar, Shahdara",Delhi,110018,India,,"Zoology, Web programming technology, Web Designing, Web Development, Urdu, Telugu, Tamil, Sun Certification, Statistics, Spanish, Software Tools and Applications, Sociology, Social Studies, Digital Marketing, Science, School level computer, SAP Training, Sanskrit, Russian, Psychology, Programming Language, Portuguese, Political Science, Physiology, Physics, Philosophy, MS Office, Microsoft Certification, MCA Subjects, Mathematics, Mass communication, Marathi, Mandarin, Malayalam, Logic, Language, Kannada, Japanese, Italian, IT & Computer Subjects, History, Hindi, Hardware Training, Gujarati, Graphics & Multimedia, German, Geography, Games Development, French, Food & Nutrition, Fashion Study, EVS, English, Education, Economics, DBMS & RDBMS, Costing, Computer for official job, Computer, Commerce Subjects, Cisco certification, Chinese, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, BCA Subjects, Basic Computer, AutoCAD, Assamese, Arabic, Anthropology, 3D Max / Maya, All Subjects, Tally ERP 9, Accountancy","
	We teach all subjects to 1 to 8th and 9th to 12th English, Economics, Chemistry, Maths, Physics, Accountancy, Computer course, Multimedia courses, Language courses doeacc courses, others competitions exams preparation IGNOU students. students have found our courses very enriching and beneficial.We would also like to mention that making money is not at all our priority as the company has been into various businesses for so long, but to service the poor, backward class and deserving candidates by way of helping them to achieve their goal, that are the reason for us to come up with huge concessions in our fee structure."
New Light Educational Services                  ,N/A,N/A,Jamia Nagar,"F-96, II Floor, 4 Number
Kalindi Kunj Road
Abul Fazal Enclave, Jamia Nagar,
New Delhi, India 110025",Delhi,110035,India,,"Urdu, Telugu, Tamil, Spoken English, Spanish, Sanskrit, Russian, Public Speaking, Portuguese, Marathi, Mandarin, Malayalam, Kannada, Japanese, Italian, Hindi, Gujarati, German, French, Effective Communication, Corporate Communication, Chinese, Bengali, Assamese, Arabic","Amy Skogen, Director"
Adib Coaching Center                  ,N/A,N/A,Yamuna Vihar,"Z-551, Welcome Seelampur Delhi-110053",Delhi,110018,India,,"Science, Physics, Mathematics, Language, History, Hindi, Geography, EVS, English, Computer, Chemistry, Biology, All Subjects, Zoology, Social Studies, School level computer, Economics, Commerce Subjects, Bengali, Accountancy, Statistics, Sociology, Physiology, Philosophy, Logic, IT & Computer Subjects, Food & Nutrition, Fashion Study, Education, Costing, Business Maths, Anthropology, IIT JEE, Spoken English",N/A
Exclusive Educations                  ,N/A,N/A,Green Park,Green Park,Delhi,110019,India,,"Zoology, Web programming technology, Web Designing, Web Development, Taxation, Sun Certification, Strategic Financial Management, Statistics, Software Tools and Applications, Sociology, Digital Marketing, School level computer, SAP Training, Public Administration, Psychology, Programming Language, Political Science, Physiology, Physics, Philosophy, MS Office, Microsoft Certification, MicroBiology, MCA Subjects, CAT (MBA Entrance), Mathematics, Mass communication, Management Subjects, Management Accounting and Financial Analysis, Logic, Law, Ethics and Communication, IT & Computer Subjects, IT, CA - IPCC, Information Technology and Strategic Management, Information Systems Control and Audit, Indirect Tax Laws, Indirect Tax, History, Hindi, Hardware Training, Graphics & Multimedia, Geography, Games Development, Food & Nutrition, Financial Reporting, Financial Management, Fashion Study, EVS, English, Electronics, Education, Economics, Direct Tax Laws, Direct Tax, DBMS & RDBMS, CA - CPT, Costing, Cost Accounting and Financial Management, Computer Science, Computer for official job, CS - Foundation, Company and Allied Laws, Commerce Subjects, CMA-CPA-ACCA-CIMA, Cisco certification, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bio Chemistry, Bengali, BCA Subjects, BBA Subjects, Basic Computer, AutoCAD, Auditing and Assurance, Auditing, Anthropology, 3D Max / Maya, Advanced Management Accounting, Advanced Auditing, Tally ERP 9, Accounts, Accountancy","
	We have been educating students for decades and are clearly aware of their different learning requirements. We try to address these through quality learning support, the use of new approaches to teaching and learning and through an attractive and varied curriculum."
Bright Study Circle                  ,N/A,N/A,Chandni Chowk,"1912, Baqa Eye Center, Opp. Kucha Pandit, Lal Kuan",Delhi,110017,India,,"Medical Entrance Exams, Zoology, Statistics, Sociology, Social Studies, Science, School level computer, Psychology, Political Science, Physiology, Physics, IIT JEE, Philosophy, Mathematics, Logic, Language, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, Fashion Study, EVS, English, Education, Economics, Costing, Computer, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, Anthropology, All Subjects, Accountancy","
	Welcome to the world of Bright Study Circle, a fresh take on the practice of tuitions . An ambiance specifically created to absorb all your stress and help you relax, unwind and study in the best possible environment.Soyam Institute, teaching and learning are like two sides of the same coin: one does not have any value without the other. We Endeavour to impart quality education through consistent and effective teaching, insightful study material and frequent testing and revision activity. These are critically and periodically analysed to ensure that they are comprehensive and responsive to student needs."
S B Coaching                  ,N/A,N/A,Tilak Nagar,"B-95, Ganesh Nagar, Tilak Nagar",Delhi,110065,India,,"Zoology, Social Studies, School level computer, Physics, Mathematics, History, Hindi, Geography, EVS, English, Economics, Commerce Subjects, Chemistry, Biology, Bengali, Accountancy, IT & Computer Subjects, Food & Nutrition, Business Studies","
	SB Coaching class is a popular place for students who needs to build their strength in the areas of Science. Our efforts are focused to build a strong foundation of knowledge for the students so that they can perform well in the future. Students who have chosen us and followed our classes regularly have been benefited and our success is owed to our inspired team of competent professional.We offer accurate and necessary information nurture self-study skills for better learning and understanding. The sessions are directed by qualified faculties with their  best gained  experience and knowledge. We deliver experiential learning and groom in building an ever-expanding knowledge. Our faculties structure courses into detailed session for actualizing students needs. We guide our students intense coaching and at cost-effective rates."
Vinayaka Classes                  ,N/A,N/A,Anand Vihar,"SHANTI NAGAR INDERLOK DELHI(NEAR AXIS BANK)
5 Min Walk From Inderlok Metro Station",Delhi,110015,India,,"Zoology, UPSC Exam, Statistics, SSC Exams, Sociology, Social Studies, School Service Commission, School level computer, Railways Exam (RRB), Psychology, Political Science, Physiology, Physics, Philosophy, PG Medical / AIPG, MDS, CLAT (Law Entrance), CAT (MBA Entrance), Mathematics, Management Subjects, Logic, Insurance Exams (LIC & GIC), IT & Computer Subjects, IES, PSU, UGC, IAS Preparation, History, Hindi, Geography, GATE Exam, Food & Nutrition, Fashion Study, EVS, English, Education, Economics, Defence / NDA, Costing, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, BBA Subjects, Bank Clerical, Anthropology, Accountancy","
	Welcome to the world of Vinayaka Classes, a fresh take on the practice of tuitions. An ambiance specifically created to absorb all your stress and help you relax, unwind and study in the best possible environment.Vinayaka Classes, teaching and learning are like two sides of the same coin: one does not have any value without the other. We Endeavour to impart quality education through consistent and effective teaching, insightful study material and frequent testing and revision activity. These are critically and periodically analysed to ensure that they are comprehensive and responsive to student needs."
Brain Wave Institute Of Education                  ,N/A,N/A,Vikas Puri,J. G 2/ 181 Vikas Puri,Delhi,110027,India,,"Zoology, UPSC Exam, Statistics, SSC Exams, Sociology, Social Studies, Science, School Service Commission, School level computer, Railways Exam (RRB), Public Administration, Psychology, Political Science, Physiology, Physics, Philosophy, PG Medical / AIPG, MDS, CLAT (Law Entrance), MicroBiology, Mathematics, Mass communication, Logic, Insurance Exams (LIC & GIC), Language, IT & Computer Subjects, IT, Indirect Tax, IES, PSU, UGC, IAS Preparation, History, Hindi, Geography, GATE Exam, Food & Nutrition, Financial Management, Fashion Study, EVS, English, Electronics, Education, Economics, Direct Tax, Defence / NDA, Costing, Computer Science, Computer, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bio Chemistry, Bengali, Bank Clerical, Auditing, Anthropology, All Subjects, Accountancy","
	We have been educating students for decades and are clearly aware of their different learning requirements. We try to address these through quality learning support, the use of new approaches to teaching and learning and through an attractive and varied curriculum."
Global Achievers Centre Of Excellence                  ,N/A,N/A,East Of Kailash,"301,lgf,sant Nagar,east Of Kailash",Delhi,110003,India,,"Zoology, Spoken English, Social Studies, Tailoring & Knitting, Sculpture Making, Science, School level computer, Public Speaking, Pottery, Physics, Photography, Other Hobbies, Mathematics, Magic, Language, Jewellery Design, History, Hindi, Geography, Fashion Designing, EVS, English, Effective Communication, Economics, Drawing & Painting, Corporate Communication, Cooking & Baking, Computer, Commerce Subjects, Chemistry, Candle Making, Handwriting, Biology, Bengali, Art & Craft Designing, All Subjects, Acting & Drama, Accountancy","
	Our highly researched new concept based study centre in CBSE board students from class 3 rd uptil class 10th school syllabus aims to inculcate and develop the basic knowledge and understanding already available in each child but they can't look and think beyond marks and rat race attitude that they fail to enjoy the moments of wonder and amazement. So that they automatically learn rather than we teach in schoolroom s in one2one attention.This gives us an excellent reputation in teaching and learning in various subject majors. Our Institute has a student-friendly atmosphere and our courses are distinctively relevant to employers and the related employment."
Dimensions                  ,N/A,N/A,Saket,Saket,Delhi,110008,India,,"Zoology, Medical Entrance Exams, Web programming technology, Web Designing, Web Development, Sun Certification, Statistics, Software Tools and Applications, Sociology, Digital Marketing, School level computer, SAP Training, Psychology, Programming Language, Production, Political Science, Physiology, IIT JEE, Physics, Philosophy, MS Office, Microsoft Certification, Mechanical, MCA Subjects, Mathematics, Mass communication, Logic, IT & Computer Subjects, IT, Instrumentation, History, Hindi, Hardware Training, Graphics & Multimedia, Geography, Games Development, Food & Nutrition, Fashion Study, EVS, English, Electronics, Electrical, Education, Economics, Drawing, DBMS & RDBMS, Costing, Computer for official job, Computer, Commerce Subjects, Civil, Cisco certification, Chemistry, Chemical, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, BCA Subjects, Basic Computer, AutoCAD, Auto CAD, Anthropology, 3D Max / Maya, Aeronautical, Tally ERP 9, Accountancy","
	We have been educating students for decades and are clearly aware of their different learning requirements. We try to address these through quality learning support, the use of new approaches to teaching and learning and through an attractive and varied curriculum."
Nidhi Tutorial                  ,N/A,N/A,Rohini,A-11\09 Sector-18 Rohini,Delhi,110092,India,,"Medical Entrance Exams, Zoology, Statistics, Sociology, Psychology, Political Science, Physiology, Physics, IIT JEE, Philosophy, Mathematics, Logic, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, Fashion Study, EVS, English, Education, Economics, Costing, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, Anthropology, Accountancy","
	Detailed explanation concept clearing notes make science easy to study revision and test.We welcome students who are prepared to interface their experience and diverse backgrounds with our high-end educational programmes, for their transformation to a developed personality prepared to face not only competitive examinations but also succeed in modeling successfully their respective career paths. "
Study Hub                  ,N/A,N/A,Rajouri Garden,7/118 Ramesh Nagar,Delhi,110085,India,,"Zoology, Urdu, Telugu, Tamil, Statistics, Spoken English, Spanish, Sociology, Social Studies, Science, School level computer, Sanskrit, Russian, Public Speaking, Psychology, Portuguese, Political Science, Physiology, Physics, Philosophy, Mathematics, Marathi, Mandarin, Malayalam, Logic, Language, Kannada, Japanese, Italian, IT & Computer Subjects, History, Hindi, Gujarati, German, Geography, French, Food & Nutrition, Fashion Study, EVS, English, Effective Communication, Education, Economics, Costing, Corporate Communication, Computer, Commerce Subjects, Chinese, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, Assamese, Arabic, Anthropology, All Subjects, Accountancy","
	We welcome students who are prepared to interface their experience and diverse backgrounds with our high-end educational programmes, for their transformation to a developed personality prepared to face not only competitive examinations but also succeed in modeling successfully their respective career paths. "
Takshila Tutorials                  ,N/A,N/A,Rajouri Garden,"Rajouri Graden, New Delhi-110027",Delhi,110065,India,,"Zoology, Statistics, Spoken English, Sociology, Social Studies, Science, School level computer, Public Speaking, Psychology, Political Science, Physiology, Physics, Philosophy, Mathematics, Logic, Language, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, Fashion Study, EVS, English, Effective Communication, Education, Economics, Costing, Corporate Communication, Computer, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, Anthropology, All Subjects, Accountancy",Sandeep- MA (Mathematics)with BEd..all teachers with Post graduations and B.ed
Momentum & Gyanvriddhi Classes                  ,N/A,N/A,Nirman Vihar,"Centre 1 : S- 224 Pandav Nagar , Gali No. 14 Near Mother Dairy
Centre 2 : Nirman Vihar",Delhi,110028,India,,"Zoology, Medical Entrance Exams, Yoga & Meditation, Yoga, Web programming technology, Web Designing, Web Development, Urdu, UPSC Exam, TOEFL, Tennis, Telugu, Taxation, Tax Laws, Tamil, Table Tennis, Sun Certification, Strategic Financial Management, Statistics, SSC Exams, Spoken English, Spanish, Software Tools and Applications, Sociology, Social Studies, Skating, Six Sigma Training, Stock & Share Trading, Digital Marketing, Science, School Service Commission, School level computer, SAT, SAP Training, Sanskrit, Sales Training, Russian, Reiki, Railways Exam (RRB), Public Speaking, Public Administration, Psychology, Project Management, Programming Language, Production, Presentation Skills, Portuguese, Political Science, PMP Certification, Physiology, Physics, IIT JEE, Philosophy, PG Medical / AIPG, MDS, Personality Development, CLAT (Law Entrance), MS Office, Microsoft Certification, MicroBiology, Mechanical, MCA Subjects, CAT (MBA Entrance), Mathematics, Mass communication, Marketing:Online/SEO, Marketing:Communication, Marathi, Mandarin, Management Subjects, Management Accounting and Financial Analysis, Malayalam, Logic, Life Coaching, Insurance Exams (LIC & GIC), Leadership Skills, Law, Ethics and Communication, Language, Kung Fu, Karate, Kannada, Jurisprudence, Judo, Journalism/Writing, Japanese, Italian, IT & Computer Subjects, IT, CA - IPCC, Investment Training, Insurance Training, Instrumentation, Information Technology and Strategic Management, Information Systems Control and Audit, Indirect Tax Laws, Indirect Tax, IES, PSU, UGC, IELTS, IAS Preparation, Hypnotherapy, HR/Personnel, History, Hindi, Healthcare Management, Hardware Training, Gujarati, GRE, Graphics & Multimedia, Golf, GMAT, German, Geography, GATE Exam, Games Development, French, Forex Trading, Football, Food & Nutrition, Financial Reporting, Financial Management, EVS, English, Electronics, Electrical, Effective Communication, Education, Economics, Drawing, Direct Tax Laws, Direct Tax, Defence / NDA, DBMS & RDBMS, Customer Service, Criminal Laws, Cricket, CA - CPT, Costing, Cost Accounting and Financial Management, Corporate Communication, Contract Act Laws, Computer Science, Computer for official job, Computer, CS - Foundation, Company and Allied Laws, Company Laws, Commerce Subjects, CMA-CPA-ACCA-CIMA, Civil, Civil Laws, Cisco certification, Chinese, Chess, Chemistry, Chemical, Business Studies, Business Organisation, Business Maths, Boxing, Botany, Book Keeping, Bio Technology, Biology, Bio Chemistry, Bengali, BCA Subjects, BBA Subjects, Basketball, Basic Computer, Bank Clerical, Ayurveda, Aviation, AutoCAD, Auto CAD, Auditing and Assurance, Auditing, Assamese, Arabic, Anthropology, 3D Max / Maya, All Subjects, Aeronautical, Aerobics, Advanced Management Accounting, Advanced Auditing, Administrative Laws, Tally ERP 9, Accounts, Accountancy","
	Momentum & Gyananidhi Classes are Synonyms to Excellence . Moment Classes With It’s Expertise In Science , Maths & English Speaking Has Added Features to The Cap of Gyanvriddhi Classes Known For it’s Excellence In Commerce Domain.We welcome all the parents and students who are looking for good tutoring.We are maintaining its best quality and standard of teaching, becoming the leader amongst  the other institutions  at present scenario. "
Anas Biology Classes                  ,N/A,N/A,Patel Nagar,Patel Nagar Colony,Delhi,110059,India,,"Zoology, Statistics, Sociology, Social Studies, School level computer, Psychology, Political Science, Physiology, Physics, Philosophy, Mathematics, Logic, IT & Computer Subjects, History, Hindi, Geography, Food & Nutrition, EVS, English, Education, Economics, Costing, Commerce Subjects, Chemistry, Business Studies, Business Organisation, Business Maths, Botany, Bio Technology, Biology, Bengali, Anthropology, Accountancy","
	We welcome students who are prepared to interface their experience and diverse backgrounds with our high-end educational programmes, for their transformation to a developed personality prepared to face not only competitive examinations but also succeed in modeling successfully their respective career paths. "
